Symbol,Name,Exchange,MarketCap,Sector,Industry,LastPrice,Volume,IsOTC
"NATR","Nature's Sunshine Products, Inc. Common Stock","NASDAQ",377554250,"","",21.58,,false
"ALT","Altimmune, Inc. Common Stock","NASDAQ",376357565,"","",3.61,,false
"TLS","Telos Corporation Common Stock","NASDAQ",376147078,"","",5.1,,false
"WTBA","West Bancorporation Common Stock","NASDAQ",375916019,"","",22.19,,false
"RILYZ","B. Riley Financial, Inc. 5.25% Senior Notes due 2028","NASDAQ",375113912,"","",12.3,,false
"ATLCL","Atlanticus Holdings Corporation 6.125% Senior Notes due 2026","NASDAQ",374354863,"","",24.75,,false
"BYND","Beyond Meat, Inc. Common Stock","NASDAQ",372020254,"","",0.82,,false
"TACO","Berto Acquisition Corp. Ordinary Shares","NASDAQ",369524232,"","",10.14,,false
"ILPT","Industrial Logistics Properties Trust Common Shares of Beneficial Interest","NASDAQ",369292162,"","",5.54,,false
"LWAY","Lifeway Foods, Inc. Common Stock","NASDAQ",368992927,"","",24.23,,false
"SLP","Simulations Plus, Inc. Common Stock","NASDAQ",367235402,"","",18.23,,false
"ISBA","Isabella Bank Corporation Common stock","NASDAQ",366754800,"","",50,,false
"CDRO","Codere Online Luxembourg, S.A. Ordinary Shares","NASDAQ",366495736,"","",8.03,,false
"NCMI","National CineMedia, Inc. Common Stock","NASDAQ",365003240,"","",3.89,,false
"ATLCP","Atlanticus Holdings Corporation 7.625% Series B Cumulative Perpetual Preferred Stock, no par value per share","NASDAQ",363719235,"","",24.0213,,false
"BWFG","Bankwell Financial Group, Inc. Common Stock","NASDAQ",360944438,"","",45.82,,false
"VALU","Value Line, Inc. Common Stock","NASDAQ",360852819,"","",38.43,,false
"ACTG","Acacia Research Corporation (Acacia Tech) Common Stock","NASDAQ",360761814,"","",3.74,,false
"TROO","TROOPS, Inc. Ordinary Shares","NASDAQ",360032531,"","",3.2,,false
"CZNC","Citizens & Northern Corp Common Stock","NASDAQ",359063778,"","",20.17,,false
"BWAY","BrainsWay Ltd. American Depositary Shares","NASDAQ",358892717,"","",19.02,,false
"BGM","BGM Group Ltd. Class A Ordinary Shares","NASDAQ",358749700,"","",3.69,,false
"JACK","Jack In The Box Inc. Common Stock","NASDAQ",358094815,"","",18.95,,false
"DCTH","Delcath Systems, Inc. Common Stock","NASDAQ",356668552,"","",10.1,,false
"RMNI","Rimini Street, Inc. (DE) Common Stock","NASDAQ",355997760,"","",3.88,,false
"SMX","SMX (Security Matters) Public Limited Company Ordinary Shares","NASDAQ",355218727,"","",16.35,,false
"SOHOO","Sotherly Hotels Inc. 7.875% Series C Cumulative Redeemable Perpetual Preferred Stock","NASDAQ",355100382,"","",17.33,,false
"SSP","E.W. Scripps Company (The) Class A Common Stock","NASDAQ",354320499,"","",3.99,,false
"RLMD","Relmada Therapeutics, Inc. Common Stock","NASDAQ",354201394,"","",4.83,,false
"DOMO","Domo, Inc. Class B Common Stock","NASDAQ",352361288,"","",8.43,,false
"RBB","RBB Bancorp Common Stock","NASDAQ",351847954,"","",20.64,,false
"TITN","Titan Machinery Inc. Common Stock","NASDAQ",351487417,"","",15.04,,false
"VFSWW","VinFast Auto Ltd. Warrant","NASDAQ",350821901,"","",0.15,,false
"TOI","The Oncology Institute, Inc. Common Stock","NASDAQ",350237570,"","",3.56,,false
"PALI","Palisade Bio, Inc. Common Stock","NASDAQ",350157544,"","",2.35,,false
"XFOR","X4 Pharmaceuticals, Inc. Common Stock","NASDAQ",349746752,"","",4,,false
"CLLS","Cellectis S.A. American Depositary Shares","NASDAQ",348934345,"","",4.84,,false
"TLSI","TriSalus Life Sciences, Inc. Common Stock","NASDAQ",348750891,"","",6.98,,false
"FCEL","FuelCell Energy, Inc. Common Stock","NASDAQ",348511874,"","",7.31,,false
"DRTS","Alpha Tau Medical Ltd. Ordinary Shares","NASDAQ",348383822,"","",4.95,,false
"ATNI","ATN International, Inc. Common Stock","NASDAQ",347868515,"","",22.8,,false
"CTRN","Citi Trends, Inc. Common Stock","NASDAQ",346829006,"","",41.56,,false
"AURA","Aura Biosciences, Inc. Common Stock","NASDAQ",346092816,"","",5.45,,false
"SOHOB","Sotherly Hotels Inc. 8.0% Series B Cumulative Redeemable Perpetual Preferred Stock","NASDAQ",345879657,"","",16.88,,false
"PHOE","Phoenix Asia Holdings Limited Ordinary Shares","NASDAQ",345600000,"","",16,,false
"BBCP","Concrete Pumping Holdings, Inc. Common Stock","NASDAQ",345393560,"","",6.71,,false
"ATGL","Alpha Technology Group Limited Class A Ordinary Shares","NASDAQ",344560125,"","",20.93,,false
"FRST","Primis Financial Corp. Common Stock","NASDAQ",342803395,"","",13.91,,false
"ARQQ","Arqit Quantum Inc. Ordinary Shares","NASDAQ",342462675,"","",21.88,,false
"ORBS","Eightco Holdings Inc. Common Stock","NASDAQ",342248694,"","",1.73,,false
"PTLO","Portillo's Inc. Class A Common Stock","NASDAQ",342200906,"","",4.54,,false
"FBRX","Forte Biosciences, Inc. Common Stock","NASDAQ",341609517,"","",27.27,,false
"LAND","Gladstone Land Corporation Common Stock","NASDAQ",340991522,"","",9.15,,false
"ZURA","Zura Bio Limited Class A Ordinary Shares","NASDAQ",340722134,"","",5.24,,false
"CHSCP","CHS Inc. 8%  Cumulative Redeemable Preferred Stock","NASDAQ",339934483,"","",27.7,,false
"FMAO","Farmers & Merchants Bancorp, Inc. Common Stock","NASDAQ",339898616,"","",24.72,,false
"RZLVW","Rezolve AI PLC Warrants","NASDAQ",338375432,"","",0.91,,false
"PBFS","Pioneer Bancorp, Inc. Common Stock","NASDAQ",338085774,"","",13.48,,false
"CUB","Lionheart Holdings Class A Ordinary Shares","NASDAQ",337703140,"","",10.6301,,false
"ISSC","Innovative Solutions and Support, Inc. Common Stock","NASDAQ",336229585,"","",18.94,,false
"ASLE","AerSale Corporation Common Stock","NASDAQ",335485428,"","",7.11,,false
"CMRC","Commerce.com, Inc. Series 1 Common Stock","NASDAQ",334804986,"","",4.12,,false
"USCB","USCB Financial Holdings, Inc. Class A Common Stock","NASDAQ",333593292,"","",18.42,,false
"AGCC","Agencia Comercial Spirits Ltd Class A Ordinary Shares","NASDAQ",332952640,"","",9.76,,false
"XOMAP","XOMA Royalty Corporation 8.625% Series A Cumulative Perpetual Preferred Stock","NASDAQ",332733978,"","",26.87,,false
"ELVA","Electrovaya Inc. Common Shares","NASDAQ",332660468,"","",7.9,,false
"TBRG","TruBridge, Inc. Common Stock","NASDAQ",331248321,"","",22.07,,false
"CNCK","Coincheck Group N.V. Ordinary Shares","NASDAQ",329652606,"","",2.52,,false
"AVTX","Avalo Therapeutics, Inc. Common Stock","NASDAQ",329312859,"","",18.16,,false
"XOMA","XOMA Royalty Corporation Common Stock","NASDAQ",329266709,"","",26.59,,false
"MTRX","Matrix Service Company Common Stock","NASDAQ",329056966,"","",11.7,,false
"CARL","Carlsmed, Inc. Common Stock","NASDAQ",328422414,"","",12.35,,false
"NEWT","NewtekOne, Inc. Common Stock","NASDAQ",327870798,"","",11.35,,false
"MTLS","Materialise NV American Depositary Shares","NASDAQ",327822882,"","",5.55,,false
"ACRS","Aclaris Therapeutics, Inc. Common Stock","NASDAQ",326119169,"","",3.01,,false
"LRMR","Larimar Therapeutics, Inc. Common Stock","NASDAQ",326099394,"","",3.81,,false
"ARTNA","Artesian Resources Corporation Class A Common Stock","NASDAQ",325998513,"","",31.61,,false
"MVBF","MVB Financial Corp. Common Stock","NASDAQ",325053347,"","",25.83,,false
"NKLR","Terra Innovatum Global N.V. Ordinary shares","NASDAQ",324790380,"","",4.62,,false
"NFE","New Fortress Energy Inc. Class A Common Stock","NASDAQ",324390205,"","",1.14,,false
"NBP","NovaBridge Biosciences American Depositary Shares","NASDAQ",324374318,"","",3.98,,false
"VOXR","Vox Royalty Corp. Common Stock","NASDAQ",323594700,"","",4.74,,false
"ADUR","Aduro Clean Technologies Inc. Common Stock","NASDAQ",323164722,"","",10.36,,false
"RWAY","Runway Growth Finance Corp. Common Stock","NASDAQ",322676950,"","",8.93,,false
"BCML","BayCom Corp Common Stock","NASDAQ",320394232,"","",29.4,,false
"DENN","Denny's Corporation Common Stock","NASDAQ",320323743,"","",6.22,,false
"IONR","ioneer Ltd American Depositary Shares","NASDAQ",320137157,"","",4.8,,false
"OTLY","Oatly Group AB American Depositary Shares","NASDAQ",319930234,"","",10.69,,false
"NGNE","Neurogene Inc. Common Stock","NASDAQ",319089880,"","",20.6,,false
"CHSCO","CHS Inc. Class B Cumulative Redeemable Preferred Stock","NASDAQ",318826638,"","",25.98,,false
"TRON","Tron Inc. Common Stock","NASDAQ",318823096,"","",1.24,,false
"STRT","STRATTEC SECURITY CORPORATION Common Stock","NASDAQ",318666534,"","",76.14,,false
"AVXL","Anavex Life Sciences Corp. Common Stock","NASDAQ",318079261,"","",3.56,,false
"OFSSH","OFS Capital Corporation 4.95% Notes due 2028","NASDAQ",317400468,"","",23.69,,false
"NECB","NorthEast Community Bancorp, Inc. Common Stock","NASDAQ",317155896,"","",22.61,,false
"CD","Chaince Digital Holdings Inc. Ordinary Shares","NASDAQ",316522218,"","",4.97,,false
"XOMAO","XOMA Royalty Corporation Depositary Shares Rep Series B 8.375% Cumulative Preferred Stock","NASDAQ",316016789,"","",25.52,,false
"ACIU","AC Immune SA Common Stock","NASDAQ",315288584,"","",3.14,,false
"RPAY","Repay Holdings Corporation Class A Common Stock","NASDAQ",314127150,"","",3.65,,false
"LOCO","El Pollo Loco Holdings, Inc. Common Stock","NASDAQ",313328620,"","",10.46,,false
"SOPH","SOPHiA GENETICS SA Ordinary Shares","NASDAQ",312101102,"","",4.67,,false
"ALDX","Aldeyra Therapeutics, Inc. Common Stock","NASDAQ",311643164,"","",5.18,,false
"CHSCL","CHS Inc Class B Cumulative Redeemable Preferred Stock, Series 4","NASDAQ",311217996,"","",25.36,,false
"KELYA","Kelly Services, Inc. Class A Common Stock","NASDAQ",310983253,"","",8.8,,false
"VYGR","Voyager Therapeutics, Inc. Common Stock","NASDAQ",310953087,"","",3.93,,false
"PLBC","Plumas Bancorp","NASDAQ",310841921,"","",44.69,,false
"CADL","Candel Therapeutics, Inc. Common Stock","NASDAQ",310175412,"","",5.65,,false
"JFIN","Jiayin Group Inc. American Depositary Shares","NASDAQ",309543367,"","",5.8,,false
"FSBW","FS Bancorp, Inc. Common Stock","NASDAQ",309535081,"","",41.17,,false
"SWKHL","SWK Holdings Corporation 9.00% Senior Notes due 2027","NASDAQ",309515523,"","",25.48,,false
"LNKB","LINKBANCORP, Inc. Common Stock","NASDAQ",309383652,"","",8.26,,false
"SVC","Service Properties Trust Common Stock","NASDAQ",309278614,"","",1.84,,false
"PCB","PCB Bancorp Common Stock","NASDAQ",308745324,"","",21.65,,false
"SOHON","Sotherly Hotels Inc. 8.25% Series D Cumulative Redeemable Perpetual Preferred Stock","NASDAQ",308382040,"","",15.05,,false
"MCFT","MasterCraft Boat Holdings, Inc. Common Stock","NASDAQ",308021170,"","",18.91,,false
"ALLO","Allogene Therapeutics, Inc. Common Stock","NASDAQ",307880297,"","",1.37,,false
"KELYB","Kelly Services, Inc. Class B Common Stock","NASDAQ",307626047,"","",8.705,,false
"ALMU","Aeluma, Inc. Common Stock","NASDAQ",306619508,"","",17.17,,false
"LFCR","Lifecore Biomedical, Inc. Common Stock","NASDAQ",306474759,"","",8.18,,false
"CHSCN","CHS Inc Preferred Class B Series 2 Reset Rate","NASDAQ",305695595,"","",24.91,,false
"WSBF","Waterstone Financial, Inc. Common Stock (MD)","NASDAQ",305461993,"","",16.55,,false
"FHTX","Foghorn Therapeutics Inc. Common Stock","NASDAQ",305376961,"","",5.4,,false
"XRX","Xerox Holdings Corporation Common Stock","NASDAQ",303454826,"","",2.37,,false
"CHSCM","CHS Inc Class B Reset Rate Cumulative Redeemable Preferred Stock, Series 3","NASDAQ",303241194,"","",24.71,,false
"VUZI","Vuzix Corporation Common Stock","NASDAQ",302878117,"","",3.78,,false
"PKOH","Park-Ohio Holdings Corp. Common Stock","NASDAQ",301624095,"","",20.94,,false
"GUTS","Fractyl Health, Inc. Common Stock","NASDAQ",301497768,"","",2.2,,false
"BRR","ProCap Financial, Inc. Common Stock","NASDAQ",300638112,"","",3.53,,false
"CBK","Commercial Bancgroup, Inc. Common Stock","NASDAQ",300605657,"","",24.56,,false
"MENS","Jyong Biotech Ltd. Ordinary Shares","NASDAQ",300309285,"","",3.95,,false
"FBIOP","Fortress Biotech, Inc. 9.375% Series A Cumulative Redeemable Perpetual Preferred Stock","NASDAQ",300244022,"","",9.49,,false
"PBYI","Puma Biotechnology Inc Common Stock","NASDAQ",299827087,"","",5.95,,false
"NMRA","Neumora Therapeutics, Inc. Common Stock","NASDAQ",299089514,"","",1.79,,false
"HDSN","Hudson Technologies, Inc. Common Stock","NASDAQ",298647684,"","",6.85,,false
"OFLX","Omega Flex, Inc. Common Stock","NASDAQ",297176840,"","",29.44,,false
"QTRX","Quanterix Corporation Common Stock","NASDAQ",297080669,"","",6.36,,false
"AFRI","Forafric Global PLC Ordinary Shares","NASDAQ",296724560,"","",11.03,,false
"EM","Smart Share Global Limited American Depositary Shares","NASDAQ",296676030,"","",1.17,,false
"FNLC","First Bancorp, Inc  (ME) Common Stock","NASDAQ",296638821,"","",26.44,,false
"DH","Definitive Healthcare Corp. Class A Common Stock","NASDAQ",296480721,"","",2.87,,false
"BBOT","BridgeBio Oncology Therapeutics, Inc. Common Stock","NASDAQ",294332680,"","",12.52,,false
"CNDT","Conduent Incorporated Common Stock","NASDAQ",293547823,"","",1.92,,false
"JRVR","James River Group Holdings, Inc. Common Stock","NASDAQ",292342736,"","",6.36,,false
"WEYS","Weyco Group, Inc. Common Stock","NASDAQ",292085189,"","",30.59,,false
"CRMLW","Critical Metals Corp. Warrants","NASDAQ",291837830,"","",2.73,,false
"WW","WW International, Inc.  Common Stock","NASDAQ",291768102,"","",29.215,,false
"DEFT","Defi Technologies, Inc. Common Stock","NASDAQ",291183520,"","",0.7546,,false
"GLSI","Greenwich LifeSciences, Inc. Common Stock","NASDAQ",291083864,"","",21.01,,false
"AVBH","Avidbank Holdings, Inc. Common stock","NASDAQ",290853301,"","",26.56,,false
"PKBK","Parke Bancorp, Inc. Common Stock","NASDAQ",290352647,"","",25.04,,false
"AMRN","Amarin Corporation plc","NASDAQ",290161905,"","",13.955,,false
"CAN","Canaan Inc. American Depositary Shares","NASDAQ",289981856,"","",0.69,,false
"GREEL","Greenidge Generation Holdings Inc. 8.50% Senior Notes due 2026","NASDAQ",289644746,"","",18.48,,false
"OCCIO","OFS Credit Company, Inc. 6.125% Series C Term Preferred Stock","NASDAQ",289483429,"","",24.92,,false
"HNST","The Honest Company, Inc. Common Stock","NASDAQ",288419939,"","",2.58,,false
"VELO","Velo3D, Inc. Common stock","NASDAQ",287333243,"","",13.74,,false
"ADV","Advantage Solutions Inc. Class A Common Stock","NASDAQ",287119285,"","",0.88,,false
"CPZ","Calamos Long/Short Equity & Dynamic Income Trust Common Stock","NASDAQ",287022676,"","",14.62,,false
"NVEC","NVE Corporation Common Stock","NASDAQ",286989059,"","",59.33,,false
"OCCIN","OFS Credit Company, Inc. 5.25% Series E Term Preferred Stock Due 2026","NASDAQ",286892947,"","",24.697,,false
"VOR","Vor Biopharma Inc. Common Stock","NASDAQ",286591040,"","",13.08,,false
"HRZN","Horizon Technology Finance Corporation Common Stock","NASDAQ",286272233,"","",6.45,,false
"AARD","Aardvark Therapeutics, Inc. Common Stock","NASDAQ",285774195,"","",13.125,,false
"ABEO","Abeona Therapeutics Inc. Common Stock","NASDAQ",285588472,"","",5.27,,false
"SLN","Silence Therapeutics Plc American Depository Share","NASDAQ",284544000,"","",6.08,,false
"CCCC","C4 Therapeutics, Inc. Common Stock","NASDAQ",283807899,"","",1.91,,false
"PAYS","Paysign, Inc. Common Stock","NASDAQ",283470873,"","",5.15,,false
"JMSB","John Marshall Bancorp, Inc. Common Stock","NASDAQ",283369045,"","",19.99,,false
"INV","Innventure, Inc. Common Stock","NASDAQ",283169280,"","",4.18,,false
"BNC","CEA Industries Inc. Common Stock","NASDAQ",282884062,"","",6.42,,false
"YDDL","One and One Green Technologies. Inc Class A Ordinary Shares","NASDAQ",282855000,"","",5.19,,false
"VMD","Viemed Healthcare, Inc. Common Shares","NASDAQ",282473049,"","",7.43,,false
"TSBK","Timberland Bancorp, Inc. Common Stock","NASDAQ",282131673,"","",35.8,,false
"FSTR","L.B. Foster Company Common Stock","NASDAQ",280091593,"","",26.95,,false
"PNRG","PrimeEnergy Resources Corporation Common Stock","NASDAQ",279585000,"","",171,,false
"MBCN","Middlefield Banc Corp. Common Stock","NASDAQ",279321042,"","",34.54,,false
"USAU","U.S. Gold Corp. Common Stock","NASDAQ",279313821,"","",19.41,,false
"AVIR","Atea Pharmaceuticals, Inc. Common Stock","NASDAQ",278912662,"","",3.57,,false
"AZ","A2Z Cust2Mate Solutions Corp. Common Shares","NASDAQ",278808080,"","",6.51,,false
"ALCO","Alico, Inc. Common Stock","NASDAQ",278548781,"","",36.38,,false
"EGAN","eGain Corporation Common Stock","NASDAQ",278356406,"","",10.29,,false
"HERE","Here Group Limited American Depositary Shares","NASDAQ",277905383,"","",5.11,,false
"KDKRW","Kodiak AI, Inc. Warrants","NASDAQ",277247310,"","",1.53,,false
"ANPA","Rich Sparkle Holdings Limited Ordinary Shares","NASDAQ",276900000,"","",22.152,,false
"III","Information Services Group Inc. Common Stock","NASDAQ",276770121,"","",5.78,,false
"TARA","Protara Therapeutics, Inc.  Common Stock","NASDAQ",275191839,"","",5.33,,false
"AVNW","Aviat Networks, Inc. Common Stock","NASDAQ",274465066,"","",21.38,,false
"CZFS","Citizens Financial Services, Inc. Common Stock","NASDAQ",274059617,"","",57.02,,false
"NODK","NI Holdings, Inc. Common Stock","NASDAQ",274056435,"","",13.3,,false
"EVO","Evotec SE American Depositary Shares","NASDAQ",273174505,"","",3.08,,false
"TOYO","TOYO Co., Ltd Ordinary Shares","NASDAQ",273051054,"","",5.86,,false
"WAVE","Eco Wave Power Global AB (publ) American Depositary Shares","NASDAQ",272892935,"","",5.8393,,false
"IMMX","Immix Biopharma, Inc. Common Stock","NASDAQ",272761032,"","",5.23,,false
"CLYM","Climb Bio, Inc. Common Stock","NASDAQ",272737740,"","",4,,false
"GDEV","GDEV Inc. Ordinary Shares","NASDAQ",271951350,"","",15,,false
"SPOK","Spok Holdings, Inc. Common Stock","NASDAQ",271689849,"","",13.19,,false
"TBCH","Turtle Beach Corporation Common Stock","NASDAQ",270933526,"","",14.03,,false
"KRMD","KORU Medical Systems, Inc. Common Stock (DE)","NASDAQ",269134626,"","",5.81,,false
"BLZE","Backblaze, Inc. Class A Common Stock","NASDAQ",268882000,"","",4.66,,false
"PAL","Proficient Auto Logistics, Inc. Common Stock","NASDAQ",268281557,"","",9.64,,false
"GALT","Galectin Therapeutics Inc. Common Stock","NASDAQ",268206815,"","",4.16,,false
"CHMG","Chemung Financial Corp Common Stock","NASDAQ",267524674,"","",55.8,,false
"FBYDW","Falcon's Beyond Global, Inc. Warrants","NASDAQ",267092892,"","",2.02,,false
"NCRA","Nocera, Inc. Common Stock","NASDAQ",266903201,"","",0.849,,false
"OABI","OmniAb, Inc. Common Stock","NASDAQ",266317490,"","",1.85,,false
"SHMD","SCHMID Group N.V. Class A Ordinary Shares","NASDAQ",266229270,"","",6.195,,false
"CCRN","Cross Country Healthcare, Inc. Common Stock $0.0001 Par Value","NASDAQ",265355611,"","",8.1,,false
"RENT","Rent the Runway, Inc. Class A Common Stock","NASDAQ",265353630,"","",7.91,,false
"PCYO","Pure Cycle Corporation Common Stock","NASDAQ",264645849,"","",10.99,,false
"ACHV","Achieve Life Sciences, Inc. Common Shares","NASDAQ",264572920,"","",4.97,,false
"THRY","Thryv Holdings, Inc. Common Stock","NASDAQ",263640191,"","",6.05,,false
"RDIB","Reading International Inc Class B Common Stock","NASDAQ",263520216,"","",11.6,,false
"FCNCO","First Citizens BancShares, Inc. 5.625% Non-Cumulative Perpetual Preferred Stock, Series C","NASDAQ",263509347,"","",21.19,,false
"ISTR","Investar Holding Corporation Common Stock","NASDAQ",262134823,"","",26.72,,false
"ASUR","Asure Software, Inc Common Stock","NASDAQ",261535721,"","",9.42,,false
"MYFW","First Western Financial, Inc. Common Stock","NASDAQ",260451402,"","",26.81,,false
"NWFL","Norwood Financial Corp. Common Stock","NASDAQ",259860810,"","",28.05,,false
"GASS","StealthGas, Inc. Common Stock","NASDAQ",259590327,"","",7.02,,false
