Symbol,Name,Exchange,Sector,Industry,MarketCap,LastPrice,RiskLevel,TotalScore,IsLegitimate,DataSource,SignalSummary
"DJCO","Daily Journal Corp. (S.C.) Common Stock","NASDAQ","Unknown","Unknown",671391485,487.32000732421875,"LOW",0,false,"yahoo","None"
"SPT","Sprout Social, Inc Class A Common Stock","NASDAQ","Unknown","Unknown",667063963,11.270000457763672,"LOW",0,false,"yahoo","None"
"NEWTP","NewtekOne, Inc. Depositary Shares, Non-Cumulative Perpetual Preferred Stock, Series B","NASDAQ","Unknown","Unknown",665849261,23.049999237060547,"LOW",0,false,"yahoo","None"
"NEWTI","NewtekOne, Inc. 8.00% Fixed Rate Senior Notes due 2028","NASDAQ","Unknown","Unknown",663313303,25.200000762939453,"MEDIUM",2,false,"yahoo","MICRO_LIQUIDITY"
"CMPS","COMPASS Pathways Plc American Depository Shares","NASDAQ","Unknown","Unknown",662517604,6.900000095367432,"LOW",0,false,"yahoo","None"
"SMBC","Southern Missouri Bancorp, Inc. Common Stock","NASDAQ","Unknown","Unknown",662273414,59.119998931884766,"LOW",0,false,"yahoo","None"
"NEWTG","NewtekOne, Inc. 8.50% Fixed Rate Senior Notes due 2029","NASDAQ","Unknown","Unknown",662126187,25.155000686645508,"MEDIUM",2,false,"yahoo","MICRO_LIQUIDITY"
"ADAM","Adamas Trust, Inc. Common Stock","NASDAQ","Unknown","Unknown",659246765,7.300000190734863,"LOW",0,false,"yahoo","None"
"ORGO","Organogenesis Holdings Inc. Class A Common Stock","NASDAQ","Unknown","Unknown",657404896,5.179999828338623,"LOW",0,false,"yahoo","None"
"NEWTZ","NewtekOne, Inc. 5.50% Notes Due 2026","NASDAQ","Unknown","Unknown",654034319,25.190000534057617,"LOW",0,false,"yahoo","None"
"LYEL","Lyell Immunopharma, Inc. Common Stock","NASDAQ","Unknown","Unknown",653096719,30.780000686645508,"MEDIUM",4,false,"yahoo","SPIKE_THEN_DROP, HIGH_VOLATILITY"
"KRNT","Kornit Digital Ltd. Ordinary Shares","NASDAQ","Unknown","Unknown",651809493,14.380000114440918,"LOW",0,false,"yahoo","None"
"RILYN","B. Riley Financial, Inc. 6.50% Senior Notes Due 2026","NASDAQ","Unknown","Unknown",648672594,21.270000457763672,"LOW",1,false,"yahoo","OVERBOUGHT_RSI"
"DBVT","DBV Technologies S.A. American Depositary Shares","NASDAQ","Unknown","Unknown",648381619,19.170000076293945,"MEDIUM",4,false,"yahoo","SPIKE_THEN_DROP, HIGH_VOLATILITY"
"DGICB","Donegal Group, Inc. Class B Common Stock","NASDAQ","Unknown","Unknown",648189214,17.690000534057617,"MEDIUM",2,false,"yahoo","MICRO_LIQUIDITY"
"TCMD","Tactile Systems Technology, Inc. Common Stock","NASDAQ","Unknown","Unknown",647731878,29,"LOW",0,false,"yahoo","None"
"IMSR","Terrestrial Energy Inc. Common Stock","NASDAQ","Unknown","Unknown",646330782,6.110000133514404,"LOW",1,false,"yahoo","HIGH_VOLATILITY"
"CTKB","Cytek Biosciences, Inc. Common Stock","NASDAQ","Unknown","Unknown",645717392,5.050000190734863,"LOW",0,false,"yahoo","None"
"TBLD","Thornburg Income Builder Opportunities Trust Common Stock","NASDAQ","Unknown","Unknown",644845848,20.100000381469727,"LOW",0,false,"yahoo","None"
"VTYX","Ventyx Biosciences, Inc. Common Stock","NASDAQ","Unknown","Unknown",644368501,9.029999732971191,"LOW",0,false,"yahoo","None"
"MGTX","MeiraGTx Holdings plc Ordinary Shares","NASDAQ","Unknown","Unknown",639902568,7.949999809265137,"LOW",0,false,"yahoo","None"
"DCBO","Docebo Inc. Common Shares","NASDAQ","Unknown","Unknown",637913981,22.200000762939453,"LOW",0,false,"yahoo","None"
"SHEN","Shenandoah Telecommunications Co Common Stock","NASDAQ","Unknown","Unknown",634622487,11.5600004196167,"LOW",0,false,"yahoo","None"
"KRUS","Kura Sushi USA, Inc. Class A Common Stock","NASDAQ","Unknown","Unknown",633793591,52.33000183105469,"LOW",0,false,"yahoo","None"
"ICHR","Ichor Holdings Ordinary Shares","NASDAQ","Unknown","Unknown",633701377,18.43000030517578,"LOW",0,false,"yahoo","None"
"CRSR","Corsair Gaming, Inc. Common Stock","NASDAQ","Unknown","Unknown",633056747,5.940000057220459,"LOW",0,false,"yahoo","None"
"NB","NioCorp Developments Ltd. Common Stock","NASDAQ","Unknown","Unknown",632611843,5.300000190734863,"LOW",0,false,"yahoo","None"
"BHFAM","Brighthouse Financial, Inc. Depositary shares each representing a 1/1,000th Interest in a Share of 4.625% Non-Cumulative Preferred Stock, Series D","NASDAQ","Unknown","Unknown",631170236,11.039999961853027,"LOW",0,false,"yahoo","None"
"SPFI","South Plains Financial, Inc. Common Stock","NASDAQ","Unknown","Unknown",630416153,38.79999923706055,"LOW",0,false,"yahoo","None"
"FISI","Financial Institutions, Inc. Common Stock","NASDAQ","Unknown","Unknown",627469119,31.170000076293945,"LOW",0,false,"yahoo","None"
"PRME","Prime Medicine, Inc. Common Stock","NASDAQ","Unknown","Unknown",626371983,3.4700000286102295,"MEDIUM",2,false,"yahoo","MICROCAP_PRICE"
"IHRT","iHeartMedia, Inc. Class A Common Stock","NASDAQ","Unknown","Unknown",624659443,4.159999847412109,"MEDIUM",2,false,"yahoo","MICROCAP_PRICE"
"GOGO","Gogo Inc. Common Stock","NASDAQ","Unknown","Unknown",623761234,4.659999847412109,"MEDIUM",2,false,"yahoo","MICROCAP_PRICE"
"SSYS","Stratasys, Ltd. Ordinary Shares (Israel)","NASDAQ","Unknown","Unknown",623072187,8.680000305175781,"LOW",0,false,"yahoo","None"
"KROS","Keros Therapeutics, Inc. Common Stock","NASDAQ","Unknown","Unknown",620289165,20.360000610351562,"LOW",0,false,"yahoo","None"
"FCBC","First Community Bankshares, Inc. (VA) Common Stock","NASDAQ","Unknown","Unknown",617761746,33.72999954223633,"LOW",0,false,"yahoo","None"
"RILYG","B. Riley Financial, Inc. 5.00% Senior Notes due 2026","NASDAQ","Unknown","Unknown",616345704,20.209999084472656,"LOW",0,false,"yahoo","None"
"ACIC","American Coastal Insurance Corporation Common Stock","NASDAQ","Unknown","Unknown",615905764,12.630000114440918,"LOW",0,false,"yahoo","None"
"BVS","Bioventus Inc. Class A Common Stock","NASDAQ","Unknown","Unknown",615758312,7.440000057220459,"LOW",0,false,"yahoo","None"
"HIVE","HIVE Digital Technologies Ltd. Common Shares","NASDAQ","Unknown","Unknown",613296955,2.5799999237060547,"MEDIUM",2,false,"yahoo","MICROCAP_PRICE"
"BTBT","Bit Digital, Inc. Ordinary Shares","NASDAQ","Unknown","Unknown",611745431,1.8899999856948853,"MEDIUM",2,false,"yahoo","MICROCAP_PRICE"
"CGEM","Cullinan Therapeutics, Inc. Common Stock","NASDAQ","Unknown","Unknown",611439281,10.350000381469727,"LOW",0,false,"yahoo","None"
"HIFS","Hingham Institution for Savings Common Stock","NASDAQ","Unknown","Unknown",609775704,283.9599914550781,"LOW",0,false,"yahoo","None"
"AEHR","Aehr Test Systems Common Stock","NASDAQ","Unknown","Unknown",605833052,20.190000534057617,"LOW",0,false,"yahoo","None"
"ENGN","enGene Holdings Inc. Common Stock","NASDAQ","Unknown","Unknown",604871489,9.029999732971191,"LOW",0,false,"yahoo","None"
"WYFI","WhiteFiber, Inc. Ordinary Shares","NASDAQ","Unknown","Unknown",604507826,15.800000190734863,"LOW",1,false,"yahoo","HIGH_VOLATILITY"
"BCAL","California BanCorp Common Stock","NASDAQ","Unknown","Unknown",603463894,18.670000076293945,"LOW",0,false,"yahoo","None"
"ASST","Strive, Inc. Class A Common Stock","NASDAQ","Unknown","Unknown",601826904,0.7379999756813049,"MEDIUM",3,false,"yahoo","MICROCAP_PRICE, HIGH_VOLATILITY"
"MNRO","Monro, Inc. Common Stock","NASDAQ","Unknown","Unknown",601593986,20.040000915527344,"LOW",0,false,"yahoo","None"
"TALK","Talkspace, Inc. Common Stock","NASDAQ","Unknown","Unknown",601331730,3.630000114440918,"MEDIUM",2,false,"yahoo","MICROCAP_PRICE"
"ANNX","Annexon, Inc. Common Stock","NASDAQ","Unknown","Unknown",600556676,5.019999980926514,"LOW",0,false,"yahoo","None"
"NWPX","NWPX Infrastructure, Inc. Common Stock","NASDAQ","Unknown","Unknown",600507091,62.4900016784668,"LOW",0,false,"yahoo","None"
"OFIX","Orthofix Medical Inc. Common Stock (DE)","NASDAQ","Unknown","Unknown",600330830,15.15999984741211,"LOW",0,false,"yahoo","None"
"SSSSL","SuRo Capital Corp. 6.00% Notes due 2026","NASDAQ","Unknown","Unknown",597183565,24.999000549316406,"LOW",0,false,"yahoo","None"
"DRUG","Bright Minds Biosciences Inc. Common Stock","NASDAQ","Unknown","Unknown",595896974,78.04000091552734,"LOW",1,false,"yahoo","HIGH_VOLATILITY"
"AOSL","Alpha and Omega Semiconductor Limited Common Shares","NASDAQ","Unknown","Unknown",595517325,19.809999465942383,"LOW",0,false,"yahoo","None"
"HPK","HighPeak Energy, Inc. Common Stock","NASDAQ","Unknown","Unknown",595282821,4.739999771118164,"MEDIUM",2,false,"yahoo","MICROCAP_PRICE"
"ECX","ECARX Holdings Inc. Class A Ordinary shares","NASDAQ","Unknown","Unknown",594655645,1.7200000286102295,"MEDIUM",2,false,"yahoo","MICROCAP_PRICE"
"ASPI","ASP Isotopes Inc. Common Stock","NASDAQ","Unknown","Unknown",592994653,5.349999904632568,"LOW",0,false,"yahoo","None"
"SHBI","Shore Bancshares Inc Common Stock","NASDAQ","Unknown","Unknown",590985046,17.68000030517578,"LOW",0,false,"yahoo","None"
"OWLS","OBOOK Holdings Inc. Class A Common Shares","NASDAQ","Unknown","Unknown",590362842,6.679999828338623,"LOW",1,false,"yahoo","HIGH_VOLATILITY"
"NRIM","Northrim BanCorp Inc Common Stock","NASDAQ","Unknown","Unknown",587832675,26.610000610351562,"LOW",0,false,"yahoo","None"
"WHFCL","WhiteHorse Finance, Inc. 7.875% Notes due 2028","NASDAQ","Unknown","Unknown",587582940,25.280000686645508,"MEDIUM",4,false,"yahoo","MICRO_LIQUIDITY, OVERBOUGHT_RSI"
"POET","POET Technologies Inc. Common Shares","NASDAQ","Unknown","Unknown",576097085,6.329999923706055,"LOW",1,false,"yahoo","HIGH_VOLATILITY"
"IVVD","Invivyd, Inc. Common Stock","NASDAQ","Unknown","Unknown",575813400,2.4700000286102295,"MEDIUM",3,false,"yahoo","MICROCAP_PRICE, HIGH_VOLATILITY"
"LPTH","LightPath Technologies, Inc. Class A Common Stock","NASDAQ","Unknown","Unknown",575425912,10.800000190734863,"MEDIUM",4,false,"yahoo","SPIKE_7D, HIGH_VOLATILITY"
"CRVS","Corvus Pharmaceuticals, Inc. Common Stock","NASDAQ","Unknown","Unknown",575050414,7.699999809265137,"LOW",0,false,"yahoo","None"
"BWMN","Bowman Consulting Group Ltd. Common Stock","NASDAQ","Unknown","Unknown",573660720,33.02000045776367,"LOW",0,false,"yahoo","None"
"MYGN","Myriad Genetics, Inc. Common Stock","NASDAQ","Unknown","Unknown",573264390,6.150000095367432,"LOW",0,false,"yahoo","None"
"ALRS","Alerus Financial Corporation Common Stock","NASDAQ","Unknown","Unknown",571947264,22.520000457763672,"LOW",0,false,"yahoo","None"
"FWDI","Forward Industries, Inc. Common Stock","NASDAQ","Unknown","Unknown",571497064,6.610000133514404,"LOW",0,false,"yahoo","None"
"LYTS","LSI Industries Inc. Common Stock","NASDAQ","Unknown","Unknown",569619840,18.31999969482422,"LOW",0,false,"yahoo","None"
"THAR","Tharimmune, Inc. Common Stock","NASDAQ","Unknown","Unknown",569339727,3.0299999713897705,"HIGH",5,false,"yahoo","MICROCAP_PRICE, SPIKE_7D"
"CBRL","Cracker Barrel Old Country Store, Inc Common Stock","NASDAQ","Unknown","Unknown",567133613,25.399999618530273,"LOW",0,false,"yahoo","None"
"PACB","Pacific Biosciences of California, Inc. Common Stock","NASDAQ","Unknown","Unknown",564566896,1.8700000047683716,"MEDIUM",2,false,"yahoo","MICROCAP_PRICE"
"LBRX","LB Pharmaceuticals Inc Common Stock","NASDAQ","Unknown","Unknown",563158011,22.260000228881836,"LOW",0,false,"yahoo","None"
"WASH","Washington Trust Bancorp, Inc. Common Stock","NASDAQ","Unknown","Unknown",562482329,29.549999237060547,"LOW",0,false,"yahoo","None"
"CWCO","Consolidated Water Co. Ltd. Ordinary Shares","NASDAQ","Unknown","Unknown",562216847,35.290000915527344,"LOW",0,false,"yahoo","None"
"PLAY","Dave & Buster's Entertainment, Inc. Common Stock","NASDAQ","Unknown","Unknown",562167096,16.209999084472656,"LOW",0,false,"yahoo","None"
"APPS","Digital Turbine, Inc. Common Stock","NASDAQ","Unknown","Unknown",560744495,5,"LOW",0,false,"yahoo","None"
"ANGI","Angi Inc. Class A Common Stock","NASDAQ","Unknown","Unknown",557936935,12.930000305175781,"LOW",0,false,"yahoo","None"
"GAIN","Gladstone Investment Corporation Business Development Company","NASDAQ","Unknown","Unknown",553860920,13.970000267028809,"LOW",0,false,"yahoo","None"
"LX","LexinFintech Holdings Ltd. American Depositary Shares","NASDAQ","Unknown","Unknown",550221648,3.2699999809265137,"MEDIUM",2,false,"yahoo","MICROCAP_PRICE"
"MAMA","Mama's Creations, Inc. Common Stock","NASDAQ","Unknown","Unknown",548413462,13.489999771118164,"LOW",0,false,"yahoo","None"
"IRWD","Ironwood Pharmaceuticals, Inc. Class A Common Stock","NASDAQ","Unknown","Unknown",548227040,3.369999885559082,"MEDIUM",2,false,"yahoo","MICROCAP_PRICE"
"NHPAP","National Healthcare Properties, Inc. 7.375% Series A Cumulative Redeemable Perpetual Preferred Stock","NASDAQ","Unknown","Unknown",544939724,19.170000076293945,"MEDIUM",2,false,"yahoo","MICRO_LIQUIDITY"
"CASS","Cass Information Systems, Inc Common Stock","NASDAQ","Unknown","Unknown",543259264,41.52000045776367,"LOW",0,false,"yahoo","None"
"MBUU","Malibu Boats, Inc. Class A Common Stock","NASDAQ","Unknown","Unknown",542382273,28.209999084472656,"LOW",0,false,"yahoo","None"
"MSBIP","Midland States Bancorp, Inc. Depositary Shares Each Representing a 1/40th Interest in a Share of 7.750% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock, Series A","NASDAQ","Unknown","Unknown",539224059,25.020000457763672,"MEDIUM",2,false,"yahoo","MICRO_LIQUIDITY"
"ASMB","Assembly Biosciences, Inc. Common Stock","NASDAQ","Unknown","Unknown",537940931,34.0099983215332,"LOW",0,false,"yahoo","None"
"SABR","Sabre Corporation Common Stock","NASDAQ","Unknown","Unknown",537043442,1.3600000143051147,"MEDIUM",2,false,"yahoo","MICROCAP_PRICE"
"SLS","SELLAS Life Sciences Group, Inc. Common Stock","NASDAQ","Unknown","Unknown",537007241,3.7699999809265137,"HIGH",9,false,"yahoo","MICROCAP_PRICE, SPIKE_7D, OVERBOUGHT_RSI, HIGH_VOLATILITY"
"KYTX","Kyverna Therapeutics, Inc. Common Stock","NASDAQ","Unknown","Unknown",536997748,9.399999618530273,"HIGH",7,false,"yahoo","SPIKE_7D, SPIKE_THEN_DROP, HIGH_VOLATILITY"
"FIP","FTAI Infrastructure Inc. Common Stock","NASDAQ","Unknown","Unknown",536117465,4.610000133514404,"MEDIUM",2,false,"yahoo","MICROCAP_PRICE"
"DSGN","Design Therapeutics, Inc. Common Stock","NASDAQ","Unknown","Unknown",534320041,9.380000114440918,"LOW",0,false,"yahoo","None"
"STEX","Streamex Corp. Common Stock","NASDAQ","Unknown","Unknown",533634007,3.0299999713897705,"MEDIUM",2,false,"yahoo","MICROCAP_PRICE"
"TMCWW","TMC the metals company Inc. Warrants","NASDAQ","Unknown","Unknown",533404738,1.2899999618530273,"HIGH",9,false,"yahoo","MICROCAP_PRICE, SPIKE_7D, SPIKE_THEN_DROP, HIGH_VOLATILITY"
"HCKT","Hackett Group Inc (The). Common Stock","NASDAQ","Unknown","Unknown",532577898,19.6299991607666,"LOW",0,false,"yahoo","None"
"AUTL","Autolus Therapeutics plc American Depositary Share","NASDAQ","Unknown","Unknown",529625139,1.9900000095367432,"MEDIUM",3,false,"yahoo","MICROCAP_PRICE, OVERBOUGHT_RSI"
"TRNS","Transcat, Inc. Common Stock","NASDAQ","Unknown","Unknown",529200813,56.72999954223633,"LOW",0,false,"yahoo","None"
"ANGO","AngioDynamics, Inc. Common Stock","NASDAQ","Unknown","Unknown",529005997,12.84000015258789,"LOW",0,false,"yahoo","None"
"FEIM","Frequency Electronics, Inc. Common Stock","NASDAQ","Unknown","Unknown",526428514,53.84000015258789,"MEDIUM",2,false,"yahoo","OVERBOUGHT_RSI, HIGH_VOLATILITY"
"BLMN","Bloomin' Brands, Inc. Common Stock","NASDAQ","Unknown","Unknown",525789451,6.170000076293945,"LOW",0,false,"yahoo","None"
"ABSI","Absci Corporation Common Stock","NASDAQ","Unknown","Unknown",524796643,3.490000009536743,"MEDIUM",2,false,"yahoo","MICROCAP_PRICE"
"NHPBP","National Healthcare Properties, Inc. 7.125% Series B Cumulative Redeemable Perpetual Preferred Stock","NASDAQ","Unknown","Unknown",522482636,18.3799991607666,"MEDIUM",2,false,"yahoo","MICRO_LIQUIDITY"
"VLGEA","Village Super Market, Inc. Class A Common Stock","NASDAQ","Unknown","Unknown",522199071,35.400001525878906,"LOW",0,false,"yahoo","None"
"BWBBP","Bridgewater Bancshares, Inc. Depositary Shares, Each Representing a 1/100th Interest in a Share of 5.875% Non-Cumulative Perpetual Preferred Stock, Series A","NASDAQ","Unknown","Unknown",522178977,18.93000030517578,"MEDIUM",2,false,"yahoo","MICRO_LIQUIDITY"
"VNDA","Vanda Pharmaceuticals Inc. Common Stock","NASDAQ","Unknown","Unknown",521232277,8.819999694824219,"HIGH",5,false,"yahoo","SPIKE_7D, OVERBOUGHT_RSI, HIGH_VOLATILITY"
"CCAP","Crescent Capital BDC, Inc. Common stock","NASDAQ","Unknown","Unknown",519744948,14.050000190734863,"LOW",0,false,"yahoo","None"
"UNTY","Unity Bancorp, Inc. Common Stock","NASDAQ","Unknown","Unknown",519240044,51.720001220703125,"LOW",0,false,"yahoo","None"
"MGPI","MGP Ingredients, Inc.","NASDAQ","Unknown","Unknown",517451855,24.299999237060547,"LOW",0,false,"yahoo","None"
"CEVA","CEVA, Inc. Common Stock","NASDAQ","Unknown","Unknown",516863164,21.520000457763672,"LOW",0,false,"yahoo","None"
"GOOD","Gladstone Commercial Corporation Real Estate Investment Trust","NASDAQ","Unknown","Unknown",516440324,10.670000076293945,"LOW",0,false,"yahoo","None"
"AROW","Arrow Financial Corporation Common Stock","NASDAQ","Unknown","Unknown",516293024,31.399999618530273,"LOW",0,false,"yahoo","None"
"VSTM","Verastem, Inc. Common Stock","NASDAQ","Unknown","Unknown",515510766,7.71999979019165,"LOW",0,false,"yahoo","None"
"NPCE","Neuropace, Inc. Common Stock","NASDAQ","Unknown","Unknown",514271413,15.4399995803833,"LOW",0,false,"yahoo","None"
"IBEX","IBEX Limited Common Shares","NASDAQ","Unknown","Unknown",514176742,38.18000030517578,"LOW",0,false,"yahoo","None"
"PRTA","Prothena Corporation plc Ordinary Shares","NASDAQ","Unknown","Unknown",514076328,9.550000190734863,"LOW",0,false,"yahoo","None"
"FFIC","Flushing Financial Corporation Common Stock","NASDAQ","Unknown","Unknown",512418904,15.170000076293945,"LOW",0,false,"yahoo","None"
"BETR","Better Home & Finance Holding Company Class A Common Stock","NASDAQ","Unknown","Unknown",511396466,32.58000183105469,"LOW",1,false,"yahoo","HIGH_VOLATILITY"
"RBBN","Ribbon Communications Inc. Common Stock","NASDAQ","Unknown","Unknown",508606819,2.880000114440918,"MEDIUM",2,false,"yahoo","MICROCAP_PRICE"
"NAGE","Niagen Bioscience, Inc. Common Stock","NASDAQ","Unknown","Unknown",507567044,6.360000133514404,"LOW",0,false,"yahoo","None"
"ARKO","ARKO Corp. Common Stock","NASDAQ","Unknown","Unknown",505895732,4.539999961853027,"MEDIUM",2,false,"yahoo","MICROCAP_PRICE"
"ZVRA","Zevra Therapeutics, Inc. Common Stock","NASDAQ","Unknown","Unknown",504425914,8.960000038146973,"LOW",0,false,"yahoo","None"
"ACNB","ACNB Corporation Common Stock","NASDAQ","Unknown","Unknown",502105660,48.349998474121094,"LOW",0,false,"yahoo","None"
"FMNB","Farmers National Banc Corp. Common Stock","NASDAQ","Unknown","Unknown",501540398,13.319999694824219,"LOW",0,false,"yahoo","None"
"CV","CapsoVision, Inc. Common Stock","NASDAQ","Unknown","Unknown",500754075,10.6899995803833,"MEDIUM",4,false,"yahoo","SPIKE_THEN_DROP, HIGH_VOLATILITY"
"LENZ","LENZ Therapeutics, Inc. Common Stock","NASDAQ","Unknown","Unknown",500639504,16,"LOW",1,false,"yahoo","HIGH_VOLATILITY"
"GLRE","Greenlight Capital Re, Ltd. Class A Ordinary Shares","NASDAQ","Unknown","Unknown",497166715,14.579999923706055,"LOW",0,false,"yahoo","None"
"RSVR","Reservoir Media, Inc. Common Stock","NASDAQ","Unknown","Unknown",496502848,7.570000171661377,"LOW",0,false,"yahoo","None"
"OPENL","Opendoor Technologies Inc  Series A Warrants, each whole warrant exercisable to purchase one share of Common Stock at an exercise price of $13.00 per warrant","NASDAQ","Unknown","Unknown",496255958,0.5203,"MEDIUM",2,false,"mock","MICROCAP_PRICE"
"CMCO","Columbus McKinnon Corporation Common Stock","NASDAQ","Unknown","Unknown",495562502,17.25,"LOW",0,false,"yahoo","None"
"SUPX","SuperX AI Technology Limited Ordinary Shares","NASDAQ","Unknown","Unknown",494017655,15.680000305175781,"LOW",1,false,"yahoo","HIGH_VOLATILITY"
"LAB","Standard BioTools Inc. Common Stock","NASDAQ","Unknown","Unknown",492243730,1.2799999713897705,"MEDIUM",2,false,"yahoo","MICROCAP_PRICE"
"BCYC","Bicycle Therapeutics plc American Depositary Shares","NASDAQ","Unknown","Unknown",491124704,7.079999923706055,"LOW",0,false,"yahoo","None"
"PSNYW","Polestar Automotive Holding UK PLC Class C-1 ADS (ADW)","NASDAQ","Unknown","Unknown",490440773,6.369999885559082,"LOW",1,false,"yahoo","HIGH_VOLATILITY"
