Symbol,Name,Exchange,Sector,MarketCap,LastPrice,TotalScore,Signals
"PCSA","Processa Pharmaceuticals, Inc. Common Stock","NASDAQ","Unknown",6525415,2.880000114440918,8,"MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_THEN_DROP, HIGH_VOLATILITY"
"EHGO","Eshallgo Inc. Class A Ordinary Shares","NASDAQ","Unknown",6405031,0.2160000056028366,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"GLE","Global Engine Group Holding Limited Class A Ordinary Shares","NASDAQ","Unknown",6405000,0.3499999940395355,10,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, SPIKE_THEN_DROP, HIGH_VOLATILITY"
"ULY","Urgent.ly Inc. Common Stock","NASDAQ","Unknown",6397559,2.9200000762939453,10,"MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_7D, VOLUME_EXPLOSION, HIGH_VOLATILITY"
"ADVB","Advanced Biomed Inc. Common Stock","NASDAQ","Unknown",6314552,0.2919999957084656,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"IOTR","iOThree Limited Ordinary Shares","NASDAQ","Unknown",6271427,2.444999933242798,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"RNAZ","TransCode Therapeutics, Inc. Common Stock","NASDAQ","Unknown",6262891,6.829999923706055,8,"SMALL_MARKET_CAP, MICRO_LIQUIDITY, SPIKE_THEN_DROP, HIGH_VOLATILITY"
"SNOA","Sonoma Pharmaceuticals, Inc. Common Stock","NASDAQ","Unknown",6191917,3.640000104904175,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"LDWY","Lendway, Inc. Common Stock (DE)","NASDAQ","Unknown",6105117,3.450000047683716,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"ASTC","Astrotech Corporation (DE) Common Stock","NASDAQ","Unknown",6085977,3.4600000381469727,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"LGCL","Lucas GC Limited Ordinary Shares","NASDAQ","Unknown",6053271,2.1689999103546143,7,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, HIGH_VOLATILITY"
"AEHL","Antelope Enterprise Holdings Limited Class A Ordinary Shares","NASDAQ","Unknown",6051255,1.7699999809265137,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"CAPS","Capstone Holding Corp. Common Stock","NASDAQ","Unknown",6046087,0.7300000190734863,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"SLXN","Silexion Therapeutics Corp Ordinary Shares","NASDAQ","Unknown",6003153,1.9199999570846558,7,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, HIGH_VOLATILITY"
"DEVS","DevvStream Corp. Common Stock","NASDAQ","Unknown",6000616,1.3700000047683716,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"PTHL","Pheton Holdings Ltd Class A Ordinary Shares","NASDAQ","Unknown",5996400,0.42100000381469727,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"VS","Versus Systems Inc. Common Stock","NASDAQ","Unknown",5966811,1.2173000574111938,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"APRE","Aprea Therapeutics, Inc. Common stock","NASDAQ","Unknown",5965744,0.8529999852180481,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"MEGL","Magic Empire Global Limited Class A Ordinary Shares","NASDAQ","Unknown",5950259,1.1749999523162842,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"XTKG","X3 Holdings Co., Ltd. Ordinary Shares","NASDAQ","Unknown",5923065,0.36500000953674316,14,"MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_7D, VOLUME_EXPLOSION, SPIKE_THEN_DROP, HIGH_VOLATILITY"
"RPGL","Republic Power Group Limited Class A Ordinary Shares","NASDAQ","Unknown",5835742,0.5600000023841858,14,"MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_7D, VOLUME_EXPLOSION, SPIKE_THEN_DROP, HIGH_VOLATILITY"
"XAIR","Beyond Air, Inc. Common Stock","NASDAQ","Unknown",5814888,0.7260000109672546,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"YJ","Yunji Inc. American Depository Shares","NASDAQ","Unknown",5812137,1.1799999475479126,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"TWAV","TaoWeave, Inc. Common Stock","NASDAQ","Unknown",5805050,1.809999942779541,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"TDIC","Dreamland Limited Class A Ordinary Shares","NASDAQ","Unknown",5753600,0.1860000044107437,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"DUO","Fangdd Network Group Ltd. Class A Ordinary Shares","NASDAQ","Unknown",5700665,1.4600000381469727,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"FAT","FAT Brands Inc. Class A Common Stock","NASDAQ","Unknown",5643712,0.3149999976158142,7,"MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_7D"
"DTSS","Datasea Inc. Common Stock","NASDAQ","Unknown",5606103,0.6539999842643738,10,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, SPIKE_7D, HIGH_VOLATILITY"
"SBFM","Sunshine Biopharma Inc. Common Stock","NASDAQ","Unknown",5603812,1.2300000190734863,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"SILO","Silo Pharma, Inc. Common Stock","NASDAQ","Unknown",5572498,0.3400000035762787,7,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, HIGH_VOLATILITY"
"IPDN","Professional Diversity Network, Inc. Common Stock","NASDAQ","Unknown",5565438,1.1399999856948853,10,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, SPIKE_7D, HIGH_VOLATILITY"
"CRE","Cre8 Enterprise Limited Class A Ordinary Shares","NASDAQ","Unknown",5556983,0.23100000619888306,10,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, SPIKE_7D, HIGH_VOLATILITY"
"SKYQ","Sky Quarry Inc. Common Stock","NASDAQ","Unknown",5537521,0.2240000069141388,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"DKI","DarkIris Inc. Class A Ordinary Shares","NASDAQ","Unknown",5530000,0.3160000145435333,7,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, HIGH_VOLATILITY"
"JCSE","JE Cleantech Holdings Limited Ordinary Shares","NASDAQ","Unknown",5523273,1.0499999523162842,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"OLB","The OLB Group, Inc. Common Stock","NASDAQ","Unknown",5430981,0.6194000244140625,10,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, SPIKE_7D, HIGH_VOLATILITY"
"ZDAI","DirectBooking Technology Co., Ltd. Ordinary Shares","NASDAQ","Unknown",5390880,0.20399999618530273,10,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, SPIKE_7D, HIGH_VOLATILITY"
"BYAH","Park Ha Biological Technology Co., Ltd. Ordinary Shares","NASDAQ","Unknown",5386030,0.1589999943971634,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"XXII","22nd Century Group, Inc. Common Stock","NASDAQ","Unknown",5380213,0.7699999809265137,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"BNBX","BNB Plus Corp. Common Stock","NASDAQ","Unknown",5369615,1.2300000190734863,11,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, SPIKE_7D, HIGH_VOLATILITY"
"RAY","Raytech Holding Limited Ordinary Shares","NASDAQ","Unknown",5368014,1.9700000286102295,7,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, HIGH_VOLATILITY"
"LUCY","Innovative Eyewear, Inc. Common Stock","NASDAQ","Unknown",5331457,0.996999979019165,7,"MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_7D"
"ATPC","Agape ATP Corporation Common Stock","NASDAQ","Unknown",5327876,0.10700000077486038,8,"MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_THEN_DROP, HIGH_VOLATILITY"
"GITS","Global Interactive Technologies, Inc. Common Stock","NASDAQ","Unknown",5320656,0.7080000042915344,7,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, HIGH_VOLATILITY"
"BIAF","bioAffinity Technologies, Inc. Common Stock","NASDAQ","Unknown",5308477,1.1799999475479126,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"SNTG","Sentage Holdings Inc. Class A Ordinary Shares","NASDAQ","Unknown",5301784,1.8899999856948853,7,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, HIGH_VOLATILITY"
"STAK","STAK Inc. Class A Ordinary Shares","NASDAQ","Unknown",5269608,0.39899998903274536,7,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, HIGH_VOLATILITY"
"ACXP","Acurx Pharmaceuticals, Inc. Common Stock","NASDAQ","Unknown",5192554,2.490000009536743,7,"MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_7D"
"XELB","Xcel Brands, Inc. Common Stock","NASDAQ","Unknown",5191318,1.0800000429153442,10,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, SPIKE_THEN_DROP, HIGH_VOLATILITY"
"SKK","SKK Holdings Limited Ordinary Shares","NASDAQ","Unknown",5188125,0.2770000100135803,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"NAMMW","Namib Minerals Warrants","NASDAQ","Unknown",5187847,0.07199999690055847,10,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, SPIKE_THEN_DROP, HIGH_VOLATILITY"
"FMFC","Kandal M Venture Limited Class A Ordinary Shares","NASDAQ","Unknown",5164312,0.27000001072883606,10,"MICROCAP_PRICE, SMALL_MARKET_CAP, VOLUME_EXPLOSION, SPIKE_THEN_DROP, HIGH_VOLATILITY"
"GOVX","GeoVax Labs, Inc. Common Stock","NASDAQ","Unknown",5140052,0.17100000381469727,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"NISN","NiSun International Enterprise Development Group Co., Ltd. Class A Common Shares","NASDAQ","Unknown",5134243,1.0700000524520874,10,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, SPIKE_7D, HIGH_VOLATILITY"
"CJMB","Callan JMB Inc. Common Stock","NASDAQ","Unknown",5131560,1.1100000143051147,7,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, HIGH_VOLATILITY"
"YDKG","Yueda Digital Holding Class A Ordinary Share","NASDAQ","Unknown",5123786,0.9200000166893005,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"AIXI","XIAO-I Corporation American Depositary Shares","NASDAQ","Unknown",5108738,0.4099999964237213,7,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, HIGH_VOLATILITY"
"ALBT","Avalon GloboCare Corp. Common Stock","NASDAQ","Unknown",5102411,1.2000000476837158,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"INDP","Indaptus Therapeutics, Inc. Common Stock","NASDAQ","Unknown",5095884,2.9100000858306885,10,"MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_7D, VOLUME_EXPLOSION, HIGH_VOLATILITY"
"LCFY","Locafy Limited Ordinary Share","NASDAQ","Unknown",5037354,2.799999952316284,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"INEO","INNEOVA Holdings Limited Class A Ordinary Shares","NASDAQ","Unknown",5026375,0.5090000033378601,9,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, VOLUME_EXPLOSION, HIGH_VOLATILITY"
"JWEL","Jowell Global Ltd. Ordinary Shares","NASDAQ","Unknown",4992093,2.299999952316284,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"KIDZ","Classover Holdings, Inc. Class B Common Stock","NASDAQ","Unknown",4989079,0.17800000309944153,10,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, SPIKE_7D, HIGH_VOLATILITY"
"CYCN","Cyclerion Therapeutics, Inc. Common Stock","NASDAQ","Unknown",4985149,1.2699999809265137,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"XBIO","Xenetic Biosciences, Inc. Common Stock","NASDAQ","Unknown",4971592,2.1700000762939453,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"CDIO","Cardio Diagnostics Holdings Inc. Common stock","NASDAQ","Unknown",4948598,2.7100000381469727,7,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, HIGH_VOLATILITY"
"JZXN","Jiuzi Holdings, Inc. Ordinary Shares","NASDAQ","Unknown",4940593,1.7300000190734863,8,"MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_THEN_DROP, HIGH_VOLATILITY"
"IVDA","Iveda Solutions, Inc. Common Stock","NASDAQ","Unknown",4934782,0.8399999737739563,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"ATON","AlphaTON Capital Corp. Common Stock","NASDAQ","Unknown",4912493,0.6000000238418579,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"KXIN","Kaixin Holdings Ordinary Shares","NASDAQ","Unknown",4905972,5.190000057220459,6,"SMALL_MARKET_CAP, SPIKE_7D, HIGH_VOLATILITY"
"GDHG","Golden Heaven Group Holdings Ltd. Class A Ordinary Shares","NASDAQ","Unknown",4827382,1.906999945640564,13,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, SPIKE_7D, SPIKE_THEN_DROP, HIGH_VOLATILITY"
"TWG","Top Wealth Group Holding Limited Class A Ordinary Shares","NASDAQ","Unknown",4825430,3.2899999618530273,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"MIGI","Mawson Infrastructure Group Inc. Common Stock","NASDAQ","Unknown",4813120,4.210000038146973,8,"MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_THEN_DROP, HIGH_VOLATILITY"
"SQFT","Presidio Property Trust, Inc. Class A Common Stock","NASDAQ","Unknown",4792200,3.3299999237060547,7,"MICROCAP_PRICE, SMALL_MARKET_CAP, VOLUME_EXPLOSION, HIGH_VOLATILITY"
"REVB","Revelation Biosciences, Inc. Common Stock","NASDAQ","Unknown",4738125,0.800000011920929,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"VIVS","VivoSim Labs, Inc. Common Stock","NASDAQ","Unknown",4720411,1.809999942779541,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"SGLY","Singularity Future Technology Ltd. Common Stock","NASDAQ","Unknown",4682422,0.6399999856948853,7,"MICROCAP_PRICE, SMALL_MARKET_CAP, VOLUME_EXPLOSION, HIGH_VOLATILITY"
"INHD","Inno Holdings Inc. Common Stock","NASDAQ","Unknown",4652553,1.1399999856948853,8,"MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_7D, HIGH_VOLATILITY"
"ATXG","Addentax Group Corp. Common Stock","NASDAQ","Unknown",4594759,0.3919999897480011,7,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, HIGH_VOLATILITY"
"NCI","Neo-Concept International Group Holdings Limited Class A Ordinary Shares","NASDAQ","Unknown",4592320,1.1299999952316284,8,"MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_THEN_DROP, HIGH_VOLATILITY"
"BIYA","Baiya International Group Inc. Ordinary Shares","NASDAQ","Unknown",4588984,3.869999885559082,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"NITO","N2OFF, Inc. Common Stock","NASDAQ","Unknown",4557643,1.6799999475479126,10,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, SPIKE_7D, HIGH_VOLATILITY"
"NIVF","NewGenIvf Group Limited Class A Ordinary Shares","NASDAQ","Unknown",4546947,0.6899999976158142,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"NCPL","Netcapital Inc. Common Stock","NASDAQ","Unknown",4530753,0.6600000262260437,11,"MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_7D, SPIKE_THEN_DROP, HIGH_VOLATILITY"
"CNET","ZW Data Action Technologies Inc. Common Stock","NASDAQ","Unknown",4445118,1.3600000143051147,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"POLA","Polar Power, Inc. Common Stock","NASDAQ","Unknown",4439989,1.6699999570846558,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"CHNR","China Natural Resources, Inc. Common Stock","NASDAQ","Unknown",4433429,3.5999999046325684,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"GV","Visionary Holdings Inc. Common Shares","NASDAQ","Unknown",4415887,1.1699999570846558,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"CDTG","CDT Environmental Technology Investment Holdings Limited ordinary shares","NASDAQ","Unknown",4301425,0.3490000069141388,7,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, HIGH_VOLATILITY"
"DCX","Digital Currency X Technology Inc. Class A Ordinary Shares","NASDAQ","Unknown",4295184,0.3720000088214874,8,"MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_7D, HIGH_VOLATILITY"
"LNKS","Linkers Industries Limited Class A Ordinary Shares","NASDAQ","Unknown",4292483,0.3199999928474426,7,"MICROCAP_PRICE, SMALL_MARKET_CAP, VOLUME_EXPLOSION, HIGH_VOLATILITY"
"IMCC","IM Cannabis Corp. Common Shares","NASDAQ","Unknown",4288778,1.3899999856948853,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"AREB","American Rebel Holdings, Inc. Common Stock","NASDAQ","Unknown",4238191,0.6909999847412109,8,"MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_7D, HIGH_VOLATILITY"
"SOWG","Sow Good Inc. Common Stock","NASDAQ","Unknown",4206140,0.3400000035762787,10,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, SPIKE_7D, HIGH_VOLATILITY"
"MASK","3 E Network Technology Group Ltd Class A Ordinary Shares","NASDAQ","Unknown",4193203,0.2409999966621399,8,"MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_THEN_DROP, HIGH_VOLATILITY"
"OCG","Oriental Culture Holding LTD Ordinary Shares","NASDAQ","Unknown",4112686,0.09300000220537186,8,"MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_THEN_DROP, HIGH_VOLATILITY"
"LIDRW","AEye, Inc. Warrant","NASDAQ","Unknown",4059455,0.09000000357627869,7,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, HIGH_VOLATILITY"
"IVP","Inspire Veterinary Partners, Inc. Class A Common Stock","NASDAQ","Unknown",4045360,0.04800000041723251,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"ONFO","Onfolio Holdings Inc. Common Stock","NASDAQ","Unknown",3984464,0.6790000200271606,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"AGMH","AGM Group Holdings Inc. Class A Ordinary Shares","NASDAQ","Unknown",3972070,1.9700000286102295,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"ORKT","Orangekloud Technology Inc. Class A Ordinary Shares","NASDAQ","Unknown",3971030,0.6800000071525574,8,"MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_7D, HIGH_VOLATILITY"
"XRTX","XORTX Therapeutics Inc. Common Stock","NASDAQ","Unknown",3912767,0.5619999766349792,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"HUBC","Hub Cyber Security Ltd. Ordinary Shares","NASDAQ","Unknown",3898351,0.3880000114440918,8,"MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_THEN_DROP, HIGH_VOLATILITY"
"VEEE","Twin Vee PowerCats Co. Common Stock","NASDAQ","Unknown",3892900,1.7400000095367432,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"BON","Bon Natural Life Limited Class A Ordinary Shares","NASDAQ","Unknown",3890339,1.590000033378601,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"JEM","707 Cayman Holdings Limited Ordinary Shares","NASDAQ","Unknown",3880760,0.1770000010728836,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"CTNT","Cheetah Net Supply Chain Service Inc. Class A Common Stock","NASDAQ","Unknown",3864013,1.1799999475479126,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"AMIX","Autonomix Medical, Inc. Common Stock","NASDAQ","Unknown",3799223,0.550000011920929,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, VOLUME_EXPLOSION"
"GCLWW","GCL Global Holdings Ltd Warrants","NASDAQ","Unknown",3789547,0.029999999329447746,9,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, SPIKE_7D"
"SEGG","Lottery.com, Inc. Common Stock","NASDAQ","Unknown",3751946,0.7300000190734863,7,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, HIGH_VOLATILITY"
"ENVB","Enveric Biosciences, Inc. Common Stock","NASDAQ","Unknown",3714826,3.630000114440918,11,"MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_7D, SPIKE_THEN_DROP, HIGH_VOLATILITY"
"GLXG","Galaxy Payroll Group Limited Class A Ordinary Shares","NASDAQ","Unknown",3695763,1.7100000381469727,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"TIVC","Tivic Health Systems, Inc. Common Stock","NASDAQ","Unknown",3662378,1.4500000476837158,7,"MICROCAP_PRICE, SMALL_MARKET_CAP, VOLUME_EXPLOSION, HIGH_VOLATILITY"
"JTAI","Jet.AI Inc. Common Stock","NASDAQ","Unknown",3655032,0.5860000252723694,10,"MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_7D, VOLUME_EXPLOSION, HIGH_VOLATILITY"
"AQB","AquaBounty Technologies, Inc. Common Stock","NASDAQ","Unknown",3606256,0.9300000071525574,7,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, HIGH_VOLATILITY"
"WHLRP","Wheeler Real Estate Investment Trust, Inc. Class B Preferred Stock","NASDAQ","Unknown",3582692,5.190000057220459,6,"SMALL_MARKET_CAP, MICRO_LIQUIDITY, OVERBOUGHT_RSI"
"LXEH","Lixiang Education Holding Co., Ltd. American Depositary Shares","NASDAQ","Unknown",3582251,0.18700000643730164,7,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, HIGH_VOLATILITY"
"SBLX","StableX Technologies, Inc. Common Stock","NASDAQ","Unknown",3567139,2.450000047683716,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"UGRO","urban-gro, Inc. Common Stock","NASDAQ","Unknown",3555036,0.2800000011920929,8,"MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_THEN_DROP, HIGH_VOLATILITY"
"WAI","Top KingWin Ltd Class A Ordinary Shares","NASDAQ","Unknown",3527542,2.130000114440918,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"GCTK","GlucoTrack, Inc. Common Stock","NASDAQ","Unknown",3524363,3.869999885559082,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"WXM","WF International Limited Ordinary Shares","NASDAQ","Unknown",3519000,0.5099999904632568,7,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, HIGH_VOLATILITY"
"SUNE","SUNation Energy, Inc. Common Stock","NASDAQ","Unknown",3508812,1.0299999713897705,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"XHLD","TEN Holdings, Inc. Common Stock","NASDAQ","Unknown",3507941,1.1799999475479126,8,"MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_7D, HIGH_VOLATILITY"
"GIPR","Generation Income Properties Inc. Common Stock","NASDAQ","Unknown",3492022,0.640999972820282,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"BSLK","Bolt Projects Holdings, Inc. Common Stock","NASDAQ","Unknown",3488532,0.7990000247955322,11,"MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_7D, VOLUME_EXPLOSION, HIGH_VOLATILITY"
"JAGX","Jaguar Health, Inc. Common Stock","NASDAQ","Unknown",3478820,0.9309999942779541,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"FCHL","Fitness Champs Holdings Limited Common Stock","NASDAQ","Unknown",3469500,0.23100000619888306,7,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, HIGH_VOLATILITY"
"GMM","Global Mofy AI Limited Class A Ordinary Shares","NASDAQ","Unknown",3458856,1.1799999475479126,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"CNEY","CN Energy Group Inc. Class A Ordinary Shares","NASDAQ","Unknown",3441739,0.6119999885559082,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"AIHS","Senmiao Technology Limited Common Stock","NASDAQ","Unknown",3432013,1.0700000524520874,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"RDHL","Redhill Biopharma Ltd. American Depositary Shares","NASDAQ","Unknown",3429753,1.0299999713897705,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"STFS","Star Fashion Culture Holdings Limited Class A Ordinary Shares","NASDAQ","Unknown",3405185,0.10000000149011612,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"RAYA","Erayak Power Solution Group Inc. Class A Ordinary Shares","NASDAQ","Unknown",3400890,3.799999952316284,7,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, HIGH_VOLATILITY"
"DFSC","DEFSEC Technologies Inc. Common Stock","NASDAQ","Unknown",3389164,1.7000000476837158,7,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, HIGH_VOLATILITY"
