Symbol,Name,Exchange,Sector,MarketCap,LastPrice,TotalScore,DataSource,Signals
"IDN","Intellicheck, Inc. Common Stock","NASDAQ","Unknown",134968779,6.679999828338623,2,"yahoo","SMALL_MARKET_CAP"
"ALTS","ALT5 Sigma Corporation Common Stock","NASDAQ","Unknown",134870314,1.100000023841858,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"MCRB","Seres Therapeutics, Inc. Common Stock","NASDAQ","Unknown",134612203,14.880000114440918,2,"yahoo","SMALL_MARKET_CAP"
"VWAV","VisionWave Holdings, Inc. Common Stock","NASDAQ","Unknown",134465321,9.260000228881836,3,"yahoo","SMALL_MARKET_CAP, HIGH_VOLATILITY"
"MBOT","Microbot Medical Inc. Common Stock","NASDAQ","Unknown",134316088,2,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"SRBK","SR Bancorp, Inc. Common stock","NASDAQ","Unknown",134296356,15.739999771118164,2,"yahoo","SMALL_MARKET_CAP"
"SEVN","Seven Hills Realty Trust Common Stock","NASDAQ","Unknown",134084926,8.899999618530273,2,"yahoo","SMALL_MARKET_CAP"
"RBKB","Rhinebeck Bancorp, Inc. Common Stock","NASDAQ","Unknown",133971086,12.020000457763672,4,"yahoo","SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"VRCA","Verrica Pharmaceuticals Inc. Common Stock","NASDAQ","Unknown",132875745,8.3100004196167,2,"yahoo","SMALL_MARKET_CAP"
"MERC","Mercer International Inc. Common Stock","NASDAQ","Unknown",132625362,1.9800000190734863,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"NKTX","Nkarta, Inc. Common Stock","NASDAQ","Unknown",131404597,1.850000023841858,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"SPRO","Spero Therapeutics, Inc. Common Stock","NASDAQ","Unknown",131270557,2.3299999237060547,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"ATRA","Atara Biotherapeutics, Inc. Common Stock","NASDAQ","Unknown",130433151,18.09000015258789,2,"yahoo","SMALL_MARKET_CAP"
"JYNT","The Joint Corp. Common Stock","NASDAQ","Unknown",129633194,8.720000267028809,2,"yahoo","SMALL_MARKET_CAP"
"CLAR","Clarus Corporation Common Stock","NASDAQ","Unknown",128646110,3.3499999046325684,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"RPID","Rapid Micro Biosystems, Inc. Class A Common Stock","NASDAQ","Unknown",128535410,2.9000000953674316,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"ABOS","Acumen Pharmaceuticals, Inc. Common Stock","NASDAQ","Unknown",127809927,2.109999895095825,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"SUNS","Sunrise Realty Trust, Inc. Common Stock","NASDAQ","Unknown",126559898,9.430000305175781,2,"yahoo","SMALL_MARKET_CAP"
"AFBI","Affinity Bancshares, Inc. Common Stock (MD)","NASDAQ","Unknown",126250813,20.469999313354492,4,"yahoo","SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"PDEX","Pro-Dex, Inc. Common Stock","NASDAQ","Unknown",125521914,38.47999954223633,2,"yahoo","SMALL_MARKET_CAP"
"KPTI","Karyopharm Therapeutics Inc. Common Stock","NASDAQ","Unknown",125494447,7.360000133514404,2,"yahoo","SMALL_MARKET_CAP"
"VIOT","Viomi Technology Co., Ltd American Depositary Shares","NASDAQ","Unknown",125052788,1.840000033378601,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"ARBE","Arbe Robotics Ltd. Ordinary Shares","NASDAQ","Unknown",124092562,1.1799999475479126,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"SVCO","Silvaco Group, Inc. Common Stock","NASDAQ","Unknown",124087452,4.050000190734863,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"AEYE","AudioEye, Inc. Common Stock","NASDAQ","Unknown",124061984,9.989999771118164,2,"yahoo","SMALL_MARKET_CAP"
"UNCY","Unicycive Therapeutics, Inc. Common Stock","NASDAQ","Unknown",124005355,5.769999980926514,2,"yahoo","SMALL_MARKET_CAP"
"CSPI","CSP Inc. Common Stock","NASDAQ","Unknown",123809788,12.5,2,"yahoo","SMALL_MARKET_CAP"
"CCLD","CareCloud, Inc. Common Stock","NASDAQ","Unknown",123799354,2.9200000762939453,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"BTCS","BTCS Inc. Common Stock","NASDAQ","Unknown",123653724,2.640000104904175,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"HOVNP","Hovnanian Enterprises Inc Dep Shr Srs A Pfd","NASDAQ","Unknown",122863253,20.639999389648438,2,"yahoo","SMALL_MARKET_CAP"
"WRAP","Wrap Technologies, Inc. Common Stock","NASDAQ","Unknown",122586712,2.380000114440918,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"HOFT","Hooker Furnishings Corporation Common Stock","NASDAQ","Unknown",121680459,11.289999961853027,2,"yahoo","SMALL_MARKET_CAP"
"COYA","Coya Therapeutics, Inc. Common Stock","NASDAQ","Unknown",121361845,5.800000190734863,2,"yahoo","SMALL_MARKET_CAP"
"EML","Eastern Company (The) Common Stock","NASDAQ","Unknown",119491719,19.690000534057617,2,"yahoo","SMALL_MARKET_CAP"
"BTMD","Biote Corp. Class A Common Stock","NASDAQ","Unknown",118722838,2.5999999046325684,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"TONX","TON Strategy Company Common Stock","NASDAQ","Unknown",117590137,1.9900000095367432,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"BHST","BioHarvest Sciences Inc. Common Stock","NASDAQ","Unknown",117575760,5.190000057220459,2,"yahoo","SMALL_MARKET_CAP"
"SLGL","Sol-Gel Technologies Ltd. Ordinary Shares","NASDAQ","Unknown",117392011,42.13999938964844,2,"yahoo","SMALL_MARKET_CAP"
"HYNE","Hoyne Bancorp, Inc. Common Stock","NASDAQ","Unknown",117324632,14.489999771118164,4,"yahoo","SMALL_MARKET_CAP, OVERBOUGHT_RSI"
"CHCI","Comstock Holding Companies, Inc. Class A Common Stock","NASDAQ","Unknown",117218505,11.619999885559082,2,"yahoo","SMALL_MARKET_CAP"
"USGO","U.S. GoldMining Inc. Common stock","NASDAQ","Unknown",117069580,8.819999694824219,2,"yahoo","SMALL_MARKET_CAP"
"LSBK","Lake Shore Bancorp, Inc. Common Stock","NASDAQ","Unknown",114721845,14.65999984741211,2,"yahoo","SMALL_MARKET_CAP"
"CRGO","Freightos Limited Ordinary shares","NASDAQ","Unknown",114097445,2.2799999713897705,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"WHWK","Whitehawk Therapeutics, Inc. Common Stock","NASDAQ","Unknown",114050636,2.4200000762939453,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"HFFG","HF Foods Group Inc. Common Stock","NASDAQ","Unknown",114044239,2.1500000953674316,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"SERA","Sera Prognostics, Inc. Class A Common Stock","NASDAQ","Unknown",113854639,2.950000047683716,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"ORMP","Oramed Pharmaceuticals Inc. Common Stock","NASDAQ","Unknown",113436997,2.8499999046325684,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"FATE","Fate Therapeutics, Inc. Common Stock","NASDAQ","Unknown",113345159,0.9800000190734863,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"GMGI","Golden Matrix Group, Inc. Common Stock","NASDAQ","Unknown",113103288,0.8009999990463257,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"SFBC","Sound Financial Bancorp, Inc. Common Stock","NASDAQ","Unknown",111957590,43.630001068115234,2,"yahoo","SMALL_MARKET_CAP"
"MGYR","Magyar Bancorp, Inc. Common Stock","NASDAQ","Unknown",111939684,17.280000686645508,4,"yahoo","SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"YTRA","Yatra Online, Inc. Ordinary Shares","NASDAQ","Unknown",110459235,1.7799999713897705,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"OMEX","Odyssey Marine Exploration, Inc. Common Stock","NASDAQ","Unknown",109247442,1.9600000381469727,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"FGNX","FG Nexus Inc. Common Stock","NASDAQ","Unknown",108829463,2.75,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"UNB","Union Bankshares, Inc. Common Stock","NASDAQ","Unknown",108740898,23.729999542236328,2,"yahoo","SMALL_MARKET_CAP"
"KEQU","Kewaunee Scientific Corporation Common Stock","NASDAQ","Unknown",107231425,37.40999984741211,2,"yahoo","SMALL_MARKET_CAP"
"AGEN","Agenus Inc. Common Stock","NASDAQ","Unknown",106786216,3.140000104904175,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"ACOG","Alpha Cognition Inc. Common Stock","NASDAQ","Unknown",105628822,6.5,3,"yahoo","SMALL_MARKET_CAP, HIGH_VOLATILITY"
"NEOV","NeoVolta Inc. Common Stock","NASDAQ","Unknown",105603286,3.0399999618530273,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"MLCI","Mount Logan Capital Inc. Common Stock","NASDAQ","Unknown",105491034,8.25,2,"yahoo","SMALL_MARKET_CAP"
"RCEL","Avita Medical, Inc. Common Stock","NASDAQ","Unknown",105201233,3.450000047683716,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"STHO","Star Holdings Shares of Beneficial Interest","NASDAQ","Unknown",104813190,8.229999542236328,2,"yahoo","SMALL_MARKET_CAP"
"CODA","Coda Octopus Group, Inc. Common stock","NASDAQ","Unknown",104614463,9.300000190734863,2,"yahoo","SMALL_MARKET_CAP"
"RVSB","Riverview Bancorp Inc Common Stock","NASDAQ","Unknown",104166888,5.019999980926514,2,"yahoo","SMALL_MARKET_CAP"
"DBGI","Digital Brands Group, Inc. Common Stock","NASDAQ","Unknown",103828100,12.680000305175781,4,"yahoo","SMALL_MARKET_CAP, OVERBOUGHT_RSI, HIGH_VOLATILITY"
"SCLX","Scilex Holding Company Common Stock","NASDAQ","Unknown",103593457,12.199999809265137,2,"yahoo","SMALL_MARKET_CAP"
"VRM","Vroom, Inc. Common Stock","NASDAQ","Unknown",103368446,19.8799991607666,4,"yahoo","SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"PROV","Provident Financial Holdings, Inc. Common Stock","NASDAQ","Unknown",103004999,15.90999984741211,4,"yahoo","SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"FGMC","FG Merger II Corp. Common stock","NASDAQ","Unknown",102813596,10.039999961853027,2,"yahoo","SMALL_MARKET_CAP"
"QUIK","QuickLogic Corporation Common Stock","NASDAQ","Unknown",102712421,6.010000228881836,2,"yahoo","SMALL_MARKET_CAP"
"EPSN","Epsilon Energy Ltd. Common Share","NASDAQ","Unknown",102391868,4.639999866485596,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"SEER","Seer, Inc. Class A Common Stock","NASDAQ","Unknown",102091755,1.8300000429153442,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"SSTI","SoundThinking, Inc. Common Stock","NASDAQ","Unknown",101968578,8.029999732971191,2,"yahoo","SMALL_MARKET_CAP"
"BAER","Bridger Aerospace Group Holdings, Inc. Common Stock","NASDAQ","Unknown",101643880,1.8300000429153442,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"TORO","Toro Corp. Common Stock","NASDAQ","Unknown",100815544,5.28000020980835,2,"yahoo","SMALL_MARKET_CAP"
"PROP","Prairie Operating Co. Common Stock","NASDAQ","Unknown",100802771,1.690000057220459,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"VIRC","Virco Manufacturing Corporation Common Stock","NASDAQ","Unknown",100713691,6.389999866485596,2,"yahoo","SMALL_MARKET_CAP"
"NCSM","NCS Multistage Holdings, Inc. Common Stock","NASDAQ","Unknown",100340931,39.4900016784668,2,"yahoo","SMALL_MARKET_CAP"
"HURC","Hurco Companies, Inc. Common Stock","NASDAQ","Unknown",98917018,15.449999809265137,2,"yahoo","SMALL_MARKET_CAP"
"AISP","Airship AI Holdings, Inc. Class A Common Stock","NASDAQ","Unknown",98767377,2.890000104904175,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"SNCR","Synchronoss Technologies, Inc. Common Stock","NASDAQ","Unknown",98503635,8.5600004196167,2,"yahoo","SMALL_MARKET_CAP"
"STRO","Sutro Biopharma, Inc. Common Stock","NASDAQ","Unknown",98501531,11.569999694824219,3,"yahoo","SMALL_MARKET_CAP, OVERBOUGHT_RSI"
"OPXS","Optex Systems Holdings, Inc. Common Stock","NASDAQ","Unknown",98371736,14.180000305175781,2,"yahoo","SMALL_MARKET_CAP"
"BENF","Beneficient Class A Common Stock","NASDAQ","Unknown",97914065,7.03000020980835,3,"yahoo","SMALL_MARKET_CAP, HIGH_VOLATILITY"
"ZNTL","Zentalis Pharmaceuticals, Inc. Common Stock","NASDAQ","Unknown",97538552,1.350000023841858,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"AOUT","American Outdoor Brands, Inc. Common Stock","NASDAQ","Unknown",97298368,7.730000019073486,2,"yahoo","SMALL_MARKET_CAP"
"TYGO","Tigo Energy, Inc. Common Stock","NASDAQ","Unknown",97086102,1.3799999952316284,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"GNSS","Genasys Inc. Common Stock","NASDAQ","Unknown",96940188,2.1500000953674316,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"HAIN","Hain Celestial Group, Inc. (The) Common Stock","NASDAQ","Unknown",96906923,1.0700000524520874,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"RSSS","Research Solutions, Inc Common Stock","NASDAQ","Unknown",96626240,2.940000057220459,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"CRDL","Cardiol Therapeutics Inc. Class A Common Shares","NASDAQ","Unknown",95377757,0.9539999961853027,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"ULBI","Ultralife Corporation Common Stock","NASDAQ","Unknown",95231977,5.71999979019165,2,"yahoo","SMALL_MARKET_CAP"
"INMB","INmune Bio Inc. Common stock","NASDAQ","Unknown",95123796,1.559999942779541,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"CALC","CalciMedica, Inc. Common Stock","NASDAQ","Unknown",94958150,6.590000152587891,4,"yahoo","SMALL_MARKET_CAP, OVERBOUGHT_RSI, HIGH_VOLATILITY"
"CLSKW","CleanSpark, Inc. Warrant","NASDAQ","Unknown",94898133,0.3713,4,"mock","MICROCAP_PRICE, SMALL_MARKET_CAP"
"CBUS","Cibus, Inc. Class A Common Stock","NASDAQ","Unknown",94452613,1.7400000095367432,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"FLL","Full House Resorts, Inc. Common Stock","NASDAQ","Unknown",94277110,2.609999895095825,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"BLNK","Blink Charging Co. Common Stock","NASDAQ","Unknown",94215575,0.6669999957084656,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"INKT","MiNK Therapeutics, Inc. Common Stock","NASDAQ","Unknown",94214144,11.149999618530273,2,"yahoo","SMALL_MARKET_CAP"
"AUBN","Auburn National Bancorporation, Inc. Common Stock","NASDAQ","Unknown",94155188,26.950000762939453,4,"yahoo","SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"ONCY","Oncolytics Biotech, Inc. Common Shares","NASDAQ","Unknown",94047973,0.8700000047683716,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"BTM","Bitcoin Depot Inc. Class A Common Stock","NASDAQ","Unknown",93985579,1.2899999618530273,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"ARAY","Accuray Incorporated Common Stock","NASDAQ","Unknown",93461097,0.8199999928474426,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"SPRB","Spruce Biosciences, Inc. Common Stock","NASDAQ","Unknown",93239931,87.11000061035156,2,"yahoo","SMALL_MARKET_CAP"
"EXOZ","eXoZymes Inc. Common Stock","NASDAQ","Unknown",91421025,10.899999618530273,4,"yahoo","SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"INVE","Identiv, Inc. Common Stock","NASDAQ","Unknown",91216854,3.8399999141693115,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"LUNG","Pulmonx Corporation Common Stock","NASDAQ","Unknown",91155945,2.2100000381469727,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"GAIA","Gaia, Inc. Class A Common Stock","NASDAQ","Unknown",91146850,3.630000114440918,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"AMTX","Aemetis, Inc. (DE) Common Stock","NASDAQ","Unknown",91140273,1.3899999856948853,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"ELDN","Eledon Pharmaceuticals, Inc. Common Stock","NASDAQ","Unknown",90497640,1.5099999904632568,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"IROQ","IF Bancorp, Inc. Common Stock","NASDAQ","Unknown",90357141,26.959999084472656,4,"yahoo","SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"NA","Nano Labs Ltd Class A Ordinary Shares","NASDAQ","Unknown",89999343,3.1500000953674316,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"VANI","Vivani Medical, Inc. Common Stock (DE)","NASDAQ","Unknown",89731249,1.2300000190734863,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"NCTY","The9 Limited American Depository Shares","NASDAQ","Unknown",89577373,6.369999885559082,2,"yahoo","SMALL_MARKET_CAP"
"LCUT","Lifetime Brands, Inc. Common Stock","NASDAQ","Unknown",89491161,3.950000047683716,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"TUSK","Mammoth Energy Services, Inc. Common Stock","NASDAQ","Unknown",89158965,1.850000023841858,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"ADAG","Adagene Inc. American Depositary Shares","NASDAQ","Unknown",89037059,1.8899999856948853,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"FNWB","First Northwest Bancorp Common Stock","NASDAQ","Unknown",88754967,9.380000114440918,2,"yahoo","SMALL_MARKET_CAP"
"QMCO","Quantum Corporation Common Stock","NASDAQ","Unknown",88502327,6.449999809265137,2,"yahoo","SMALL_MARKET_CAP"
"PFX","PhenixFIN Corporation Common Stock","NASDAQ","Unknown",88384741,44.18000030517578,4,"yahoo","SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"BMEA","Biomea Fusion, Inc. Common Stock","NASDAQ","Unknown",87672512,1.2400000095367432,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"PBHC","Pathfinder Bancorp, Inc. Common Stock (MD)","NASDAQ","Unknown",87122308,14.109999656677246,4,"yahoo","SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"LAKE","Lakeland Industries, Inc. Common Stock","NASDAQ","Unknown",86686172,8.84000015258789,2,"yahoo","SMALL_MARKET_CAP"
"DTI","Drilling Tools International Corporation Common Stock","NASDAQ","Unknown",86237006,2.450000047683716,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"DCGO","DocGo Inc. Common Stock","NASDAQ","Unknown",85860578,0.878000020980835,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"HYFT","MindWalk Holdings Corp. Common Stock","NASDAQ","Unknown",84978131,1.8200000524520874,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"BOTJ","Bank of the James Financial Group, Inc. Common Stock","NASDAQ","Unknown",84415220,18.579999923706055,4,"yahoo","SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"QVCGA","QVC Group, Inc. Series A Common Stock","NASDAQ","Unknown",84396175,10.460000038146973,2,"yahoo","SMALL_MARKET_CAP"
"GEG","Great Elm Group, Inc. Common Stock","NASDAQ","Unknown",84224888,2.549999952316284,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"SILC","Silicom Ltd Ordinary Shares","NASDAQ","Unknown",83739506,14.699999809265137,2,"yahoo","SMALL_MARKET_CAP"
"MATH","Metalpha Technology Holding Limited Ordinary Shares","NASDAQ","Unknown",82946579,2.0999999046325684,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"LIDR","AEye, Inc. Class A Common Stock","NASDAQ","Unknown",82901194,1.840000033378601,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"UBCP","United Bancorp, Inc. Common Stock","NASDAQ","Unknown",82857058,14.350000381469727,4,"yahoo","SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"FDSB","Fifth District Bancorp, Inc. Common Stock","NASDAQ","Unknown",82841250,15,4,"yahoo","SMALL_MARKET_CAP, OVERBOUGHT_RSI"
"BIOX","Bioceres Crop Solutions Corp. Ordinary Shares","NASDAQ","Unknown",82828993,1.309999942779541,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"MYPS","PLAYSTUDIOS, Inc.  Class A Common Stock","NASDAQ","Unknown",82156734,0.6520000100135803,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"DLHC","DLH Holdings Corp.","NASDAQ","Unknown",81885648,5.650000095367432,4,"yahoo","SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"AEC","Anfield Energy Inc. Common Shares","NASDAQ","Unknown",81452924,5.130000114440918,3,"yahoo","SMALL_MARKET_CAP, HIGH_VOLATILITY"
"ACET","Adicet Bio, Inc. Common Stock","NASDAQ","Unknown",80650751,8.420000076293945,2,"yahoo","SMALL_MARKET_CAP"
"FUSB","First US Bancshares, Inc. Common Stock","NASDAQ","Unknown",80563425,13.970000267028809,4,"yahoo","SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"MAYS","J. W. Mays, Inc. Common Stock","NASDAQ","Unknown",80510253,39.939998626708984,4,"yahoo","SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"XBP","XBP Global Holdings, Inc. Common Stock","NASDAQ","Unknown",80028376,6.809999942779541,4,"yahoo","SMALL_MARKET_CAP, OVERBOUGHT_RSI, HIGH_VOLATILITY"
"MIND","MIND Technology, Inc. Common Stock (DE)","NASDAQ","Unknown",79444741,8.789999961853027,2,"yahoo","SMALL_MARKET_CAP"
"KG","Kestrel Group, Ltd.","NASDAQ","Unknown",79277496,10.239999771118164,2,"yahoo","SMALL_MARKET_CAP"
"DOMH","Dominari Holdings Inc. Common Stock","NASDAQ","Unknown",79261553,4.949999809265137,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"CPHC","Canterbury Park Holding Corporation 'New' Common Stock","NASDAQ","Unknown",78528789,15.399999618530273,4,"yahoo","SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"LFVN","Lifevantage Corporation Common Stock (Delaware)","NASDAQ","Unknown",78239312,6.159999847412109,2,"yahoo","SMALL_MARKET_CAP"
"LGO","Largo Inc. Common Shares","NASDAQ","Unknown",78080944,0.9399999976158142,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"TZOO","Travelzoo Common Stock","NASDAQ","Unknown",77838239,7.119999885559082,2,"yahoo","SMALL_MARKET_CAP"
"SSBI","Summit State Bank Common Stock","NASDAQ","Unknown",77608502,11.630000114440918,4,"yahoo","SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"SEAT","Vivid Seats Inc. Class A Common Stock","NASDAQ","Unknown",77329528,7.210000038146973,2,"yahoo","SMALL_MARKET_CAP"
"IMA","ImageneBio, Inc. Common Stock","NASDAQ","Unknown",77153537,6.900000095367432,2,"yahoo","SMALL_MARKET_CAP"
"COEP","Coeptis Therapeutics Holdings Inc. Common Stock","NASDAQ","Unknown",77094082,14.25,2,"yahoo","SMALL_MARKET_CAP"
"DRIO","DarioHealth Corp. Common Stock","NASDAQ","Unknown",77021934,11.380000114440918,3,"yahoo","SMALL_MARKET_CAP, HIGH_VOLATILITY"
"ATYR","aTyr Pharma, Inc. Common Stock","NASDAQ","Unknown",76733333,0.7829999923706055,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"ASPS","Altisource Portfolio Solutions S.A. Common Stock","NASDAQ","Unknown",76405166,6.949999809265137,4,"yahoo","SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"TENX","Tenax Therapeutics, Inc. Common Stock","NASDAQ","Unknown",76109179,12.1899995803833,2,"yahoo","SMALL_MARKET_CAP"
"ACRV","Acrivon Therapeutics, Inc. Common Stock","NASDAQ","Unknown",76047854,2.4100000858306885,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"HNNA","Hennessy Advisors, Inc. Common Stock","NASDAQ","Unknown",75762403,9.600000381469727,2,"yahoo","SMALL_MARKET_CAP"
"KRRO","Korro Bio, Inc. Common Stock","NASDAQ","Unknown",75432533,8.010000228881836,2,"yahoo","SMALL_MARKET_CAP"
"ATHR","Aether Holdings, Inc. Common Stock","NASDAQ","Unknown",75129033,6.199999809265137,4,"yahoo","SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"IZEA","IZEA Worldwide, Inc. Common Stock","NASDAQ","Unknown",75010794,4.380000114440918,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"PLRX","Pliant Therapeutics, Inc. Common Stock","NASDAQ","Unknown",74968250,1.2200000286102295,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"ELBM","Electra Battery Materials Corporation Common Stock","NASDAQ","Unknown",74921790,0.800000011920929,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
